week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,143.15,138.31,139.28,140.15,142.3,132.05,140.06,132.25
2025-07-07,140.0,135.0,135.17,139.17,143.15,138.31,139.28,140.15
2025-07-14,135.4,133.8,134.15,135.2,140.0,135.0,135.17,139.17
