,week,prev_high,prev_low,prev_close,prev_open
0,2025-06-30,27369.8,26389.55,27290.8,26448.75
1,2025-07-07,27369.25,26681.25,26881.3,27364.35
2,2025-07-14,27147.55,26772.05,26831.5,26837.85
