,week,prev_high,prev_low,prev_close,prev_open
0,2025-06-30,1964.4,1910.0,1943.5,1925.2
1,2025-07-07,1996.0,1905.0,1985.0,1940.0
2,2025-07-14,1990.8,1875.0,1891.0,1985.0
