week,high,low,close,open,current_week,prev_high,prev_low,prev_close,prev_open
2025-06-16,71.6,69.22,70.11,70.0,2025-06-23,71.6,69.22,70.11,70.0
2025-06-23,73.16,69.31,72.38,69.41,2025-06-30,73.16,69.31,72.38,69.41
2025-06-30,78.45,72.21,77.95,72.4,2025-07-07,78.45,72.21,77.95,72.4
2025-07-07,78.3,74.75,75.12,77.5,2025-07-14,78.3,74.75,75.12,77.5
