week,high,low,close,open,current_week,prev_high,prev_low,prev_close,prev_open
2025-06-16,3347.9,3212.2,3259.8,3310.0,2025-06-23,3347.9,3212.2,3259.8,3310.0
2025-06-23,3430.0,3218.6,3358.4,3235.4,2025-06-30,3430.0,3218.6,3358.4,3235.4
2025-06-30,3450.8,3312.4,3351.0,3377.3,2025-07-07,3450.8,3312.4,3351.0,3377.3
2025-07-07,3569.0,3330.3,3543.5,3350.4,2025-07-14,3569.0,3330.3,3543.5,3350.4
