week,high,low,close,open,current_week,prev_high,prev_low,prev_close,prev_open
2025-06-16,997.5,929.0,951.0,989.6,2025-06-23,997.5,929.0,951.0,989.6
2025-06-23,1046.9,935.0,1020.0,939.0,2025-06-30,1046.9,935.0,1020.0,939.0
2025-06-30,1038.0,990.0,998.1,1020.0,2025-07-07,1038.0,990.0,998.1,1020.0
2025-07-07,1011.0,981.3,994.5,997.0,2025-07-14,1011.0,981.3,994.5,997.0
