week,high,low,close,open,current_week,prev_high,prev_low,prev_close,prev_open
2025-06-16,1085.0,1027.0,1059.5,1060.0,2025-06-23,1085.0,1027.0,1059.5,1060.0
2025-06-23,1119.9,1040.5,1118.9,1052.1,2025-06-30,1119.9,1040.5,1118.9,1052.1
2025-06-30,1128.8,1075.6,1097.4,1128.6,2025-07-07,1128.8,1075.6,1097.4,1128.6
2025-07-07,1116.0,1060.2,1068.0,1105.0,2025-07-14,1116.0,1060.2,1068.0,1105.0
