week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,20.6,19.98,20.08,20.22,20.49,19.62,20.22,19.71
2025-07-07,20.19,19.61,19.65,20.05,20.6,19.98,20.08,20.22
2025-07-14,20.04,19.55,19.99,19.65,20.19,19.61,19.65,20.05
