week,high,low,close,open,current_week,prev_high,prev_low,prev_close,prev_open
2025-06-16,267.2,258.0,265.8,259.99,2025-06-23,267.2,258.0,265.8,259.99
2025-06-23,271.3,261.81,265.4,264.0,2025-06-30,271.3,261.81,265.4,264.0
2025-06-30,271.4,262.9,269.45,266.06,2025-07-07,271.4,262.9,269.45,266.06
2025-07-07,270.55,257.75,258.1,270.05,2025-07-14,270.55,257.75,258.1,270.05
