week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,55268.15,54293.9,54750.5,55203.5,55298.35,54066.05,55168.55,54395.3
2025-07-07,56349.9,54859.95,55921.95,54874.0,55268.15,54293.9,54750.5,55203.5
2025-07-14,56067.0,55743.0,56039.8,55903.7,56349.9,54859.95,55921.95,54874.0
