,week,prev_high,prev_low,prev_close,prev_open
0,2025-06-30,1761.0,1660.1,1668.0,1695.5
1,2025-07-07,1689.8,1582.0,1615.1,1680.3
2,2025-07-14,1713.4,1601.4,1695.0,1619.0
