week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,101.48,97.5,98.7,100.2,102.3,95.03,100.09,95.03
2025-07-07,100.49,97.25,97.49,98.0,101.48,97.5,98.7,100.2
2025-07-14,98.84,96.91,98.55,98.11,100.49,97.25,97.49,98.0
