week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,483.4,451.8,470.35,452.0,458.05,409.1,455.1,410.95
2025-07-07,473.2,450.05,452.85,472.4,483.4,451.8,470.35,452.0
2025-07-14,453.85,445.4,451.55,453.25,473.2,450.05,452.85,472.4
