week,high,low,close,open,current_week,prev_high,prev_low,prev_close,prev_open
2025-06-16,808.0,758.8,793.35,768.6,2025-06-23,808.0,758.8,793.35,768.6
2025-06-23,824.0,789.35,815.0,798.35,2025-06-30,824.0,789.35,815.0,798.35
2025-06-30,841.0,807.0,818.3,813.75,2025-07-07,841.0,807.0,818.3,813.75
2025-07-07,832.75,802.0,821.95,819.55,2025-07-14,832.75,802.0,821.95,819.55
