week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,3489.9,3390.1,3420.0,3439.9,3466.4,3370.0,3445.0,3415.0
2025-07-07,3426.1,3261.1,3264.5,3418.3,3489.9,3390.1,3420.0,3439.9
2025-07-14,3272.0,3200.0,3213.9,3266.1,3426.1,3261.1,3264.5,3418.3
