week,high,low,close,open,current_week,prev_high,prev_low,prev_close,prev_open
2025-06-16,4324.5,3983.6,4283.1,4034.7,2025-06-23,4324.5,3983.6,4283.1,4034.7
2025-06-23,4358.6,4236.7,4319.8,4269.0,2025-06-30,4358.6,4236.7,4319.8,4269.0
2025-06-30,4490.0,4217.9,4261.8,4319.8,2025-07-07,4490.0,4217.9,4261.8,4319.8
2025-07-07,4297.0,4041.0,4069.0,4279.0,2025-07-14,4297.0,4041.0,4069.0,4279.0
