week,high,low,close,open,current_week,prev_high,prev_low,prev_close,prev_open
2025-06-16,181.67,172.0,179.25,175.18,2025-06-23,181.67,172.0,179.25,175.18
2025-06-23,187.29,177.44,185.15,178.01,2025-06-30,187.29,177.44,185.15,178.01
2025-06-30,192.48,176.63,179.5,186.02,2025-07-07,192.48,176.63,179.5,186.02
2025-07-07,180.45,173.8,175.42,179.5,2025-07-14,180.45,173.8,175.42,179.5
