week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,532.65,502.1,512.4,523.8,528.5,489.5,522.0,495.35
2025-07-07,536.6,504.35,523.1,513.65,532.65,502.1,512.4,523.8
2025-07-14,534.35,522.25,530.9,525.0,536.6,504.35,523.1,513.65
