week,high,low,close,open,current_week,prev_high,prev_low,prev_close,prev_open
2025-06-16,154.89,150.5,151.7,152.0,2025-06-23,154.89,150.5,151.7,152.0
2025-06-23,163.3,150.48,161.29,150.58,2025-06-30,163.3,150.48,161.29,150.58
2025-06-30,168.78,157.73,163.1,160.99,2025-07-07,168.78,157.73,163.1,160.99
2025-07-07,163.35,157.51,159.99,163.0,2025-07-14,163.35,157.51,159.99,163.0
