week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,1371.0,1273.2,1293.0,1364.1,1388.5,1255.3,1357.6,1270.0
2025-07-07,1321.9,1246.6,1273.5,1294.0,1371.0,1273.2,1293.0,1364.1
2025-07-14,1299.9,1267.0,1280.1,1271.9,1321.9,1246.6,1273.5,1294.0
