week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,2045.8,2000.2,2018.3,2019.0,2039.0,1927.1,2020.0,1931.0
2025-07-07,2040.7,1914.2,1925.7,2018.0,2045.8,2000.2,2018.3,2019.0
2025-07-14,1918.3,1900.2,1911.0,1914.8,2040.7,1914.2,1925.7,2018.0
