,week,prev_high,prev_low,prev_close,prev_open
0,2025-06-30,3369.0,3094.0,3188.0,3258.0
1,2025-07-07,3369.0,3193.0,3325.0,3238.1
2,2025-07-14,3326.0,3150.0,3162.0,3320.0
