week,high,low,close,open,current_week,prev_high,prev_low,prev_close,prev_open
2025-06-16,2481.6,2391.0,2407.4,2463.0,2025-06-23,2481.6,2391.0,2407.4,2463.0
2025-06-23,2468.9,2386.1,2463.4,2401.1,2025-06-30,2468.9,2386.1,2463.4,2401.1
2025-06-30,2622.2,2435.8,2599.9,2471.1,2025-07-07,2622.2,2435.8,2599.9,2471.1
2025-07-07,2663.0,2587.3,2659.6,2607.8,2025-07-14,2663.0,2587.3,2659.6,2607.8
