week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,3028.24,3011.7,3023.92,3013.48,3022.31,3009.0,3015.03,3012.89
2025-07-07,3029.12,3020.25,3028.6,3028.11,3028.24,3011.7,3023.92,3013.48
2025-07-14,3031.78,3028.78,3031.53,3030.51,3029.12,3020.25,3028.6,3028.11
