week,high,low,close,open,current_week,prev_high,prev_low,prev_close,prev_open
2025-06-16,769.25,735.1,764.0,741.95,2025-06-23,769.25,735.1,764.0,741.95
2025-06-23,786.9,756.05,770.5,757.1,2025-06-30,786.9,756.05,770.5,757.1
2025-06-30,769.85,742.05,745.15,768.9,2025-07-07,769.85,742.05,745.15,768.9
2025-07-07,753.9,734.0,734.5,747.55,2025-07-14,753.9,734.0,734.5,747.55
