week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,3140.0,2917.0,2979.1,3084.0,3117.0,2826.6,3081.0,2902.5
2025-07-07,3015.0,2836.6,2851.3,2969.0,3140.0,2917.0,2979.1,3084.0
2025-07-14,2916.2,2863.3,2884.6,2868.9,3015.0,2836.6,2851.3,2969.0
