week,high,low,close,open,current_week,prev_high,prev_low,prev_close,prev_open
2025-06-16,1647.1,1547.0,1613.8,1587.9,2025-06-23,1647.1,1547.0,1613.8,1587.9
2025-06-23,1642.9,1565.2,1577.0,1608.9,2025-06-30,1642.9,1565.2,1577.0,1608.9
2025-06-30,1590.0,1483.5,1541.0,1580.0,2025-07-07,1590.0,1483.5,1541.0,1580.0
2025-07-07,1579.9,1484.1,1487.8,1540.0,2025-07-14,1579.9,1484.1,1487.8,1540.0
