week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,2670.0,2565.7,2666.0,2570.7,2634.6,2516.0,2579.7,2585.1
2025-07-07,2691.6,2588.2,2640.7,2662.8,2670.0,2565.7,2666.0,2570.7
2025-07-14,2682.4,2614.2,2670.5,2660.0,2691.6,2588.2,2640.7,2662.8
