week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,195.9,188.15,192.0,191.75,197.6,181.31,190.77,181.49
2025-07-07,192.85,185.24,189.0,192.0,195.9,188.15,192.0,191.75
2025-07-14,191.83,187.76,189.76,188.92,192.85,185.24,189.0,192.0
