,week,prev_high,prev_low,prev_close,prev_open
0,2025-06-30,1701.8,1636.0,1680.5,1649.6
1,2025-07-07,1818.7,1672.0,1763.1,1687.9
2,2025-07-14,1777.5,1698.1,1712.9,1757.1
