,week,prev_high,prev_low,prev_close,prev_open
0,2025-06-30,1138.8,1087.2,1125.0,1093.0
1,2025-07-07,1197.0,1112.0,1191.0,1150.0
2,2025-07-14,1193.0,1115.2,1125.7,1188.0
