week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,195.19,188.0,193.1,192.0,191.61,179.85,190.98,180.03
2025-07-07,195.45,181.55,181.79,193.5,195.19,188.0,193.1,192.0
2025-07-14,184.4,180.11,184.12,181.9,195.45,181.55,181.79,193.5
